role,policy_id,vector_hash,GEOID,cost_delay,cost_drop,total_cost
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081065703,282.66666666666666,18133.333333333334,18416.00000000000066
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081065900,84.0,8666.6666666666668,8750.6666666666668
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066000,430.66666666666669,20466.66666666666626,20897.33333333333295
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066100,265.333333333333338,9733.3333333333335,9998.666666666666838
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066301,193.333333333333336,25400.0000000000005,25593.333333333333836
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066302,25.333333333333332,3666.6666666666667,3692.000000000000032
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066401,254.66666666666666,9133.33333333333303,9387.99999999999969
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066402,227.999999999999992,15933.3333333333343,16161.333333333334292
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066403,405.33333333333334,15999.9999999999999,16405.33333333333324
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066501,282.66666666666669,20000.0000000000004,20282.66666666666709
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066701,710.6666666666667,21599.9999999999985,22310.6666666666652
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081066900,426.66666666666666,15733.3333333333330,16159.99999999999966
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081067100,669.33333333333333,25199.9999999999995,25869.33333333333283
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081067700,139.999999999999994,13666.666666666666,13806.666666666665994
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081067900,229.33333333333331,12333.333333333335,12562.66666666666831
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081068000,607.999999999999962,22266.666666666670,22874.666666666669962
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081068200,111.33333333333333,1866.6666666666665,1977.99999999999983
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081068300,0.0,1600.0,1600.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081068700,366.666666666666687,12599.9999999999996,12966.666666666666287
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081069000,277.33333333333331,15666.666666666668,15944.00000000000131
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081069300,139.333333333333332,5866.6666666666677,6006.000000000001032
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081069400,62.66666666666667,9333.3333333333345,9396.00000000000117
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081069500,130.666666666666664,4133.3333333333334,4264.000000000000064
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081069701,24.0,800.0,824.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081069702,377.333333333333284,19066.666666666668,19444.000000000001284
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081070300,279.333333333333306,11666.6666666666665,11945.999999999999806
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081070700,443.333333333333326,14933.3333333333325,15376.666666666665826
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081070900,291.333333333333324,11866.6666666666670,12158.000000000000324
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081071100,274.66666666666667,10266.6666666666662,10541.33333333333287
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081071303,0.0,400.0,400.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081071304,126.666666666666662,6800.0000000000002,6926.666666666666862
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081071305,96.0,5600.0,5696.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081071306,181.333333333333324,3200.0000000000010,3381.333333333334324
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081071701,88.0,2733.3333333333327,2821.3333333333327
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081071702,93.33333333333334,2666.6666666666665,2759.99999999999984
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081071900,112.0,5600.0,5712.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081072100,243.999999999999994,9466.6666666666670,9710.666666666666994
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081072300,232.0,5733.3333333333335,5965.3333333333335
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081072900,539.99999999999996,14333.3333333333334,14873.33333333333336
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081073100,385.33333333333337,10933.3333333333326,11318.66666666666597
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081073700,140.0,1600.0,1740.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081073900,16.0,6933.33333333333273,6949.33333333333273
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081074100,300.0,5333.3333333333335,5633.3333333333335
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081074300,218.666666666666664,9200.0000000000000,9418.666666666666664
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081074500,102.66666666666666,2866.6666666666665,2969.33333333333316
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081074700,362.66666666666666,4666.666666666667,5029.33333333333366
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081074900,112.0,3533.3333333333326,3645.3333333333326
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081075701,499.33333333333329,4533.3333333333335,5032.66666666666679
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081075702,72.0,11666.666666666668,11738.666666666668
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081076901,343.33333333333333,3333.3333333333335,3676.66666666666683
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081076902,71.33333333333333,1466.6666666666667,1538.00000000000003
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077300,269.33333333333333,8600.0000000000002,8869.33333333333353
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077500,526.66666666666663,7866.6666666666662,8393.33333333333283
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077902,468.00000000000003,21466.6666666666688,21934.66666666666883
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077903,93.33333333333334,5266.66666666666603,5359.99999999999937
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077904,337.333333333333332,21866.666666666667,22204.000000000000332
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077905,216.00000000000000,5266.6666666666667,5482.66666666666670
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077906,316.00000000000001,10066.6666666666665,10382.66666666666651
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077907,138.666666666666664,6533.3333333333324,6671.999999999999064
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081077908,273.333333333333332,3866.6666666666667,4140.000000000000032
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081078800,100.0,5266.6666666666672,5366.6666666666672
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081079000,56.0,14600.0000000000005,14656.0000000000005
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081079200,245.333333333333333,13400.0000000000005,13645.333333333333833
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081079701,20.0,0.0,20.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081079702,0.0,1200.0,1200.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081079900,462.66666666666664,3733.3333333333337,4196.00000000000034
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081080301,134.666666666666672,2133.3333333333332,2267.999999999999872
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081080302,165.33333333333334,15333.333333333333,15498.66666666666634
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081080900,399.99999999999997,19133.3333333333309,19533.33333333333087
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081081400,878.66666666666663,23133.3333333333345,24012.00000000000113
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081081800,411.999999999999964,18133.3333333333325,18545.333333333332464
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081083700,593.99999999999996,10733.3333333333362,11327.33333333333616
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081083800,1074.666666666666704,49266.666666666662,50341.333333333328704
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081084000,499.99999999999998,24999.9999999999997,25499.99999999999968
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081084500,96.0,2933.3333333333330,3029.3333333333330
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081084601,479.333333333333380,26066.666666666668,26546.000000000001380
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081084602,63.999999999999996,3066.6666666666667,3130.666666666666696
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081084901,106.666666666666664,1999.9999999999999,2106.666666666666564
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081084902,10.0,800.0,810.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081085300,106.66666666666666,1333.3333333333334,1440.00000000000006
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081085500,210.0,1600.0,1810.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081085700,0.0,733.33333333333326,733.33333333333326
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081085900,54.0,2400.0,2454.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081086100,136.666666666666644,5800.000000000000,5936.666666666666644
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081086300,288.00000000000002,4600.0000000000002,4888.00000000000022
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081086400,326.666666666666666,8466.6666666666665,8793.333333333333166
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081086500,84.0,3466.6666666666665,3550.6666666666665
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081086900,149.33333333333331,1733.3333333333334,1882.66666666666671
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081087100,264.0,3600.0,3864.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081088400,612.0,29333.3333333333323,29945.3333333333323
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081088902,0.0,3133.3333333333335,3133.3333333333335
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081088903,344.0,9400.0000000000005,9744.0000000000005
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081089201,848.00000000000005,42066.6666666666658,42914.66666666666585
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081090700,248.000000000000022,14333.3333333333320,14581.333333333332022
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081091603,0.0,0.0,0.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081091800,173.33333333333337,533.3333333333333,706.66666666666667
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081091900,309.333333333333336,14533.3333333333327,14842.666666666666036
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081092200,253.33333333333334,9933.33333333333434,10186.66666666666768
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081092500,175.999999999999994,5733.3333333333337,5909.333333333333694
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081092800,552.0,13466.666666666666,14018.666666666666
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081092900,734.666666666666694,23999.9999999999996,24734.666666666666294
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081093401,176.000000000000003,7599.9999999999997,7775.999999999999703
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081093402,408.0,8600.0,9008.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081093800,356.6666666666667,9866.666666666668,10223.3333333333347
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081093900,466.666666666666672,24599.999999999999,25066.666666666665672
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081094201,21.333333333333332,1066.6666666666667,1088.000000000000032
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081094202,88.0,1600.0000000000001,1688.0000000000001
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081094203,95.33333333333333,866.66666666666677,962.00000000000010
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081094500,952.0,29799.999999999999,30751.999999999999
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081094700,313.33333333333335,7666.66666666666653,7979.99999999999988
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081095400,42.666666666666664,4200.0000000000002,4242.666666666666864
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081096400,81.333333333333334,6800.0000000000005,6881.333333333333834
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081097202,0.0,0.0,0.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081097204,62.666666666666664,1066.6666666666667,1129.333333333333364
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081097205,0.0,0.0,0.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081097206,64.0,1333.3333333333335,1397.3333333333335
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081097207,50.0,0.0,50.0
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081097300,1223.3333333333333,27066.6666666666655,28289.9999999999988
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081098100,412.0,16799.9999999999995,17211.9999999999995
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081098700,444.0,18133.3333333333331,18577.3333333333331
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081099100,861.3333333333334,44199.999999999992,45061.3333333333254
borough_most_equitable,candidate_d100_delay_median_cap1_borough_9da82092c7ffaf17,3ddf760e53e2891ee7500c6abd9312b54557d9d1d0a4c6d79fb33f498515ea3e,36081099200,83.999999999999992,3666.6666666666669,3750.666666666666892
