setting_id,budget_group,policy_id,efficiency_ratio_historical,equity_ratio_historical
d100_delay_75_cap1,borough,search_arm6_index2919,0.4797160454487925,0.1411073557466876
d100_delay_75_cap1,borough,search_arm6_index2920,0.48386250457393387,0.2220876048120182
d100_delay_75_cap1,borough,search_arm6_index2921,0.48024860020262317,0.20086907418767078
d100_delay_75_cap1,borough,search_arm6_index2922,0.4776820183418179,0.4004949326344821
d100_delay_75_cap1,borough,search_arm6_index2923,0.48138862613050926,0.19068071180168458
d100_delay_75_cap1,borough,search_arm6_index2924,0.4905708081030108,0.18083301692766915
d100_delay_75_cap1,borough,search_arm6_index2925,0.4751212721665203,0.16032619216244648
d100_delay_75_cap1,borough,search_arm6_index2926,0.4769650042445999,0.39535823847158696
d100_delay_75_cap1,borough,search_arm6_index2927,0.49608669373800257,0.21097509848712714
d100_delay_75_cap1,borough,search_arm6_index2928,0.47553026543163324,0.2039181224973467
d100_delay_75_cap1,borough,search_arm6_index2929,0.48530962537644606,0.20809375823371717
d100_delay_75_cap1,borough,search_arm6_index2930,0.47606521044779354,0.16814634264605766
d100_delay_75_cap1,borough,search_arm6_index2931,0.4790520908685141,0.26522322203225196
d100_delay_75_cap1,borough,search_arm6_index2932,0.48712775365353483,0.29759144341046295
d100_delay_75_cap1,borough,search_arm6_index2933,0.48450272880207435,0.26982629288733523
d100_delay_75_cap1,borough,search_arm6_index2934,0.49204855010401677,0.14314454324281414
d100_delay_75_cap1,borough,search_arm6_index2935,0.47812703781303484,0.22541710669122478
d100_delay_75_cap1,borough,search_arm6_index2936,0.48964504442900103,0.20754599018848469
d100_delay_75_cap1,borough,search_arm6_index2937,0.48384499751741106,0.2533488338036693
d100_delay_75_cap1,borough,search_arm6_index2938,0.4821965778657294,0.30650469437582745
d100_delay_75_cap1,borough,search_arm6_index2939,0.5012265329670202,0.20203602788355313
d100_delay_75_cap1,borough,search_arm6_index2940,0.4720824304574978,0.16746865256213367
d100_delay_75_cap1,borough,search_arm6_index2941,0.48331179674673447,0.186694516274075
d100_delay_75_cap1,borough,search_arm6_index2942,0.4777554058555074,0.13714671219966196
d100_delay_75_cap1,borough,search_arm6_index2943,0.4835627527574556,0.1670623734416076
d100_delay_75_cap1,borough,search_arm6_index2944,0.4727135889159013,0.12134360941821716
d100_delay_75_cap1,borough,search_arm6_index2945,0.4738300998305982,0.1766264560304972
d100_delay_75_cap1,borough,search_arm6_index2946,0.484167101516756,0.14633521410988523
d100_delay_75_cap1,borough,search_arm6_index2947,0.48451015799580166,0.17047263855563619
d100_delay_75_cap1,borough,search_arm6_index2948,0.48434526219589635,0.19020197147528833
d100_delay_75_cap1,borough,search_arm6_index2949,0.47282696487234943,0.20351499743369883
d100_delay_75_cap1,borough,search_arm6_index2950,0.47959377599376635,0.27536118436236634
d100_delay_75_cap1,borough,search_arm6_index2951,0.47999174390470994,0.1762231765856903
d100_delay_75_cap1,borough,search_arm6_index2952,0.49274999519524965,0.18947478249628308
d100_delay_75_cap1,borough,search_arm6_index2953,0.4799273360251778,0.14283316582011754
d100_delay_75_cap1,borough,search_arm6_index2954,0.4783250204423955,0.2177250291588431
d100_delay_75_cap1,borough,search_arm6_index2955,0.4813181241587313,0.33735943641983784
d100_delay_75_cap1,borough,search_arm6_index2956,0.4772378386925006,0.15640483201911673
d100_delay_75_cap1,borough,search_arm6_index2957,0.4992534683163999,0.603160732115841
d100_delay_75_cap1,borough,search_arm6_index2958,0.4752073431442835,0.15448783954865805
d100_delay_75_cap1,borough,search_arm6_index2959,0.47433160270803804,0.14379466053736803
d100_delay_75_cap1,borough,search_arm6_index2960,0.47605295766161704,0.17104490926069693
d100_delay_75_cap1,borough,search_arm6_index2961,0.48997974575684017,0.1599806591575258
d100_delay_75_cap1,borough,search_arm6_index2962,0.4842620659930972,0.2162552403427834
d100_delay_75_cap1,borough,search_arm6_index2963,0.48378390585768777,0.17089296675303411
d100_delay_75_cap1,borough,search_arm6_index2964,0.4780668290430008,0.22619773007221708
d100_delay_75_cap1,borough,search_arm6_index2965,0.49229855862336397,0.21572165073306768
d100_delay_75_cap1,borough,search_arm6_index2966,0.46859874154841735,0.17700014120025293
d100_delay_75_cap1,borough,search_arm6_index2967,0.5117467880984531,0.18493443639160204
d100_delay_75_cap1,borough,search_arm6_index2968,0.4752009475775095,0.19090967108786552
d100_delay_75_cap1,borough,search_arm6_index2969,0.490835631942023,0.32046613638356775
d100_delay_75_cap1,borough,search_arm6_index2970,0.48703414581257,0.55519018027711
d100_delay_75_cap1,borough,search_arm6_index2971,0.488950167175701,0.15219526770484157
d100_delay_75_cap1,borough,search_arm6_index2972,0.4706118592434809,0.1106592691132749
d100_delay_75_cap1,borough,search_arm6_index2973,0.4784885919077669,0.20241886377979532
d100_delay_75_cap1,borough,search_arm6_index2974,0.47887435010032375,0.1873155766132603
d100_delay_75_cap1,borough,search_arm6_index2975,0.48318233497082447,0.2475134681410212
d100_delay_75_cap1,borough,search_arm6_index2976,0.4869845101849132,0.135529789924557
d100_delay_75_cap1,borough,search_arm6_index2977,0.4928521735263697,0.19823272612953619
d100_delay_75_cap1,borough,search_arm6_index2978,0.4863557204549444,0.15989020364389944
d100_delay_75_cap1,borough,search_arm6_index2979,0.47038497812721547,0.1829556362957852
d100_delay_75_cap1,borough,search_arm6_index2980,0.47653861159243843,0.14373253728566712
d100_delay_75_cap1,borough,search_arm6_index2981,0.4812884396846641,0.37368777881176735
d100_delay_75_cap1,borough,search_arm6_index2982,0.48920189840663714,0.22894311660644415
d100_delay_75_cap1,borough,search_arm6_index2983,0.48413322870013814,0.20647574021053056
d100_delay_75_cap1,borough,search_arm6_index2984,0.49076173838180415,0.4462978835852719
d100_delay_75_cap1,borough,search_arm6_index2985,0.4849803505901122,0.585427083412583
d100_delay_75_cap1,borough,search_arm6_index2986,0.487789533310432,0.21125677292287856
d100_delay_75_cap1,borough,search_arm6_index2987,0.4955192756083903,0.15289322284397086
d100_delay_75_cap1,borough,search_arm6_index2988,0.48536085451232275,0.14188334964588195
d100_delay_75_cap1,borough,search_arm6_index2989,0.48130970440584026,0.241466536602944
d100_delay_75_cap1,borough,search_arm6_index2990,0.4879613307236407,0.1797356075184744
d100_delay_75_cap1,borough,search_arm6_index2991,0.48184398187125993,0.20460250355941714
d100_delay_75_cap1,borough,search_arm6_index2992,0.47906682005259976,0.1525646787994672
d100_delay_75_cap1,borough,search_arm6_index2993,0.4886657905601542,0.18449877987802102
d100_delay_75_cap1,borough,search_arm6_index2994,0.47963880336792264,0.15827690301191072
d100_delay_75_cap1,borough,search_arm6_index2995,0.49402538318623795,0.248283889189657
d100_delay_75_cap1,borough,search_arm6_index2996,0.4776972428054853,0.18813797945957794
d100_delay_75_cap1,borough,search_arm6_index2997,0.4815339153191428,0.17031826262245142
d100_delay_75_cap1,borough,search_arm6_index2998,0.49456536713379606,0.21536041695458713
d100_delay_75_cap1,borough,search_arm6_index2999,0.47867800404697247,0.1587161572279327
d100_delay_75_cap1,borough,search_arm6_index3000,0.5022404133388051,0.5167327224197231
d100_delay_75_cap1,borough,search_arm6_index3001,0.49047261354244037,0.18556254521631702
d100_delay_75_cap1,borough,search_arm6_index3002,0.4925134238262964,0.24799811353972814
d100_delay_75_cap1,borough,search_arm6_index3003,0.47861779527693854,0.3444853591781832
d100_delay_75_cap1,borough,search_arm6_index3004,0.4900447781193233,0.3560738872915515
d100_delay_75_cap1,borough,search_arm6_index3005,0.49155029884470125,0.2673550720530642
d100_delay_75_cap1,borough,search_arm6_index3006,0.48984205803309305,0.2343806046122613
d100_delay_75_cap1,borough,search_arm6_index3007,0.49231725004410415,0.28415962049235
d100_delay_75_cap1,borough,search_arm6_index3008,0.47564170333754374,0.15408498294235598
d100_delay_75_cap1,borough,search_arm6_index3009,0.47641033418074596,0.171517113561042
d100_delay_75_cap1,borough,search_arm6_index3010,0.4738167488157838,0.20833329555553495
d100_delay_75_cap1,borough,search_arm6_index3011,0.47142161982586933,0.15588813669385218
d100_delay_75_cap1,borough,search_arm6_index3012,0.4764690355781396,0.1964244362782304
d100_delay_75_cap1,borough,search_arm6_index3013,0.47260228021336004,0.2222195933605456
d100_delay_75_cap1,borough,search_arm6_index3014,0.47841836987662206,0.1946421437446649
d100_delay_75_cap1,borough,search_arm6_index3015,0.47884467639320405,0.15006594486511776
d100_delay_75_cap1,borough,search_arm6_index3016,0.48201233386129055,0.23758898821986232
d100_delay_75_cap1,borough,search_arm6_index3017,0.47460891620607015,0.19193039269744436
d100_delay_75_cap1,borough,search_arm6_index3018,0.48416654163548967,0.18307680077960622
d100_delay_75_cap1,borough,search_arm6_index3019,0.4733920788752114,0.21878857275302177
d100_delay_75_cap1,borough,search_arm6_index3020,0.4703108799949955,0.24255125847501682
d100_delay_75_cap1,borough,search_arm6_index3021,0.4811609051923442,0.20156954348564737
d100_delay_75_cap1,borough,search_arm6_index3022,0.47691853409948776,0.35007787850376676
d100_delay_75_cap1,borough,search_arm6_index3023,0.49767359105206377,0.3045556829279502
d100_delay_75_cap1,borough,search_arm6_index3024,0.473862422206786,0.18182689456881912
d100_delay_75_cap1,borough,search_arm6_index3025,0.4700152411524359,0.19259961464144223
d100_delay_75_cap1,borough,search_arm6_index3026,0.4779554557387749,0.14104759783421789
d100_delay_75_cap1,borough,search_arm6_index3027,0.4758327520527589,0.16298345073929515
d100_delay_75_cap1,borough,search_arm6_index3028,0.4737518671905648,0.20866967209154869
d100_delay_75_cap1,borough,search_arm6_index3029,0.48173695841379593,0.23811011067239435
d100_delay_75_cap1,borough,search_arm6_index3030,0.4827939281091997,0.21384418883139555
d100_delay_75_cap1,borough,search_arm6_index3031,0.47767593501651956,0.1798378562861419
d100_delay_75_cap1,borough,search_arm6_index3032,0.48383976478095964,0.2249614546412953
d100_delay_75_cap1,borough,search_arm6_index3033,0.47245800311778496,0.2651261921851909
d100_delay_75_cap1,borough,search_arm6_index3034,0.4829285364859816,0.282847464319373
d100_delay_75_cap1,borough,search_arm6_index3035,0.4776578142439932,0.28874255132602017
d100_delay_75_cap1,borough,search_arm6_index3036,0.5575342441417174,1.1943721450524267
d100_delay_75_cap1,borough,search_arm6_index3037,0.4779727043885593,0.25292039313018305
d100_delay_75_cap1,borough,search_arm6_index3038,0.4794607611252042,0.16448025340843644
d100_delay_75_cap1,borough,search_arm6_index3039,0.48958362976085484,0.28606333688964086
d100_delay_75_cap1,borough,search_arm6_index3040,0.48569981955134456,0.1613523780733413
d100_delay_75_cap1,borough,search_arm6_index3041,0.4737892284981503,0.2668159649294454
d100_delay_75_cap1,borough,search_arm6_index3042,0.4772261242536958,0.1651316634914621
d100_delay_75_cap1,borough,search_arm6_index3043,0.48657683048738687,0.18993432781670502
d100_delay_75_cap1,borough,search_arm6_index3044,0.4748322011618936,0.1887332411815897
d100_delay_75_cap1,borough,search_arm6_index3045,0.48048062791976065,0.18006083952737756
d100_delay_75_cap1,borough,search_arm6_index3046,0.4778128582869991,0.21875402291425264
d100_delay_75_cap1,borough,search_arm6_index3047,0.48163355265066893,0.31006436277823285
d100_delay_75_cap1,borough,search_arm6_index3048,0.4781722589922449,0.19463066697449363
d100_delay_75_cap1,borough,search_arm6_index3049,0.5229351323179777,0.7744250669371877
d100_delay_75_cap1,borough,search_arm6_index3050,0.4769987047900588,0.22708086232685046
d100_delay_75_cap1,borough,search_arm6_index3051,0.4741971881363097,0.3626596002160549
d100_delay_75_cap1,borough,search_arm6_index3052,0.48121118683684694,0.2796846984053337
d100_delay_75_cap1,borough,search_arm6_index3053,0.4809323444322796,0.2813841210732076
d100_delay_75_cap1,borough,search_arm6_index3054,0.4770377888092332,0.19966539166971542
d100_delay_75_cap1,borough,search_arm6_index3055,0.47563556617750813,0.19223022754329896
d100_delay_75_cap1,borough,search_arm6_index3056,0.4847168403186865,0.32842328625858785
d100_delay_75_cap1,borough,search_arm6_index3057,0.4757334161957608,0.23408500114229527
d100_delay_75_cap1,borough,search_arm6_index3058,0.4936748329117804,0.5410954366772337
d100_delay_75_cap1,borough,search_arm6_index3059,0.4902540229756968,0.18266153137779997
d100_delay_75_cap1,borough,search_arm6_index3060,0.49559066046985767,0.1758498191580516
d100_delay_75_cap1,borough,search_arm6_index3061,0.4742079766176356,0.19700436475914695
d100_delay_75_cap1,borough,search_arm6_index3062,0.47615806460243826,0.16934791312502281
d100_delay_75_cap1,borough,search_arm6_index3063,0.47768806936627417,0.21761386767497662
d100_delay_75_cap1,borough,search_arm6_index3064,0.4778515116282762,0.28402660009944486
d100_delay_75_cap1,borough,search_arm6_index3065,0.48299268595877537,0.14416696452954092
d100_delay_75_cap1,borough,search_arm6_index3066,0.4767016447104383,0.25732987987921724
d100_delay_75_cap1,borough,search_arm6_index3067,0.4921260936594147,0.1588840664356824
d100_delay_75_cap1,borough,search_arm6_index3068,0.49965800406527633,0.34746695443933284
d100_delay_75_cap1,borough,search_arm6_index3069,0.4832581773485283,0.21764278978382762
d100_delay_75_cap1,borough,search_arm6_index3070,0.47436368821138225,0.18894213948853486
d100_delay_75_cap1,borough,search_arm6_index3071,0.48772200301614504,0.2675909930947959
d100_delay_75_cap1,borough,search_arm6_index3072,0.4759340044263997,0.1839599443961016
d100_delay_75_cap1,borough,search_arm6_index3073,0.47930218552344084,0.16351144147263874
d100_delay_75_cap1,borough,search_arm6_index3074,0.47310134976068036,0.19880619150951917
d100_delay_75_cap1,borough,search_arm6_index3075,0.47796788079611024,0.14656458898824246
d100_delay_75_cap1,borough,search_arm6_index3076,0.4801738560535573,0.19667878701468341
d100_delay_75_cap1,borough,search_arm6_index3077,0.47252254020068624,0.19775157181945052
d100_delay_75_cap1,borough,search_arm6_index3078,0.4721782562896335,0.19547079870726045
d100_delay_75_cap1,borough,search_arm6_index3079,0.4734506726031308,0.18625042437011255
d100_delay_75_cap1,borough,search_arm6_index3080,0.48327531832883847,0.15518026360555245
d100_delay_75_cap1,borough,search_arm6_index3081,0.483417958848404,0.19327197175320282
d100_delay_75_cap1,borough,search_arm6_index3082,0.48172886166932805,0.14940679687439423
d100_delay_75_cap1,borough,search_arm6_index3083,0.47465062736041763,0.19349667606993107
d100_delay_75_cap1,borough,search_arm6_index3084,0.47251627383728134,0.19592772109356926
d100_delay_75_cap1,borough,search_arm6_index3085,0.4705089272260408,0.15781605601462612
d100_delay_75_cap1,borough,search_arm6_index3086,0.47661667196131313,0.19985288418091907
d100_delay_75_cap1,borough,search_arm6_index3087,0.476636806153009,0.1885320127165036
d100_delay_75_cap1,borough,search_arm6_index3088,0.47477765580620834,0.19387022812349466
d100_delay_75_cap1,borough,search_arm6_index3089,0.46862359166308803,0.18930382904023715
d100_delay_75_cap1,borough,search_arm6_index3090,0.4735457662828411,0.19427192023378426
d100_delay_75_cap1,borough,search_arm6_index3091,0.4730434020496068,0.19802075448048745
d100_delay_75_cap1,borough,search_arm6_index3092,0.4727224608805844,0.18908982732142124
d100_delay_75_cap1,borough,search_arm6_index3093,0.4825746699917154,0.21730133495513848
d100_delay_75_cap1,borough,search_arm6_index3094,0.4721925763297167,0.27191886692175504
d100_delay_75_cap1,borough,search_arm6_index3095,0.4733644078203139,0.18343627097226678
d100_delay_75_cap1,borough,search_arm6_index3096,0.4772790976350561,0.2128478726148582
d100_delay_75_cap1,borough,search_arm6_index3097,0.4732221764447507,0.19389918841006729
d100_delay_75_cap1,borough,search_arm6_index3098,0.47530069257851004,0.17024316571207135
d100_delay_75_cap1,borough,search_arm6_index3099,0.4775185760798158,0.18889370354867613
d100_delay_75_cap1,borough,search_arm6_index3100,0.47230328208320194,0.1872473931597234
d100_delay_75_cap1,borough,search_arm6_index3101,0.47226012815789853,0.19459964269973629
d100_delay_75_cap1,borough,search_arm6_index3102,0.47326227255698367,0.1917805789107378
d100_delay_75_cap1,borough,search_arm6_index3103,0.4906374770415034,0.12720430423625503
d100_delay_75_cap1,borough,search_arm6_index3104,0.4698551151102425,0.19184506645449786
d100_delay_75_cap1,borough,search_arm6_index3105,0.4765284691279586,0.27773098803843854
d100_delay_75_cap1,borough,search_arm6_index3106,0.47222791345118503,0.19574206788191104
d100_delay_75_cap1,borough,search_arm6_index3107,0.4851572946041927,0.2020084847561152
d100_delay_75_cap1,borough,search_arm6_index3108,0.4752870616230624,0.18351717183554364
d100_delay_75_cap1,borough,search_arm6_index3109,0.4713869933229313,0.19013930220539263
d100_delay_75_cap1,borough,search_arm6_index3110,0.47481919468939693,0.17925298559391709
d100_delay_75_cap1,borough,search_arm6_index3111,0.4757808338322468,0.30598270420758317
d100_delay_75_cap1,borough,search_arm6_index3112,0.4813522769159823,0.17119961128753428
d100_delay_75_cap1,borough,search_arm6_index3113,0.47347565192117064,0.1977790895748732
d100_delay_75_cap1,borough,search_arm6_index3114,0.47627973110840827,0.19216124281376282
d100_delay_75_cap1,borough,search_arm6_index3115,0.47476874077373543,0.19278038011243
d100_delay_75_cap1,borough,search_arm6_index3116,0.4832296880056259,0.2208284485228618
d100_delay_75_cap1,borough,search_arm6_index3117,0.4714888055778387,0.21122130511943257
d100_delay_75_cap1,borough,search_arm6_index3118,0.4717980969097407,0.18759149441255954
d100_delay_75_cap1,borough,search_arm6_index3119,0.4768422610438867,0.1941359218115766
d100_delay_75_cap1,borough,search_arm6_index3120,0.4747974023877967,0.2472576941765694
d100_delay_75_cap1,borough,search_arm6_index3121,0.47212093306151104,0.19680924662381843
d100_delay_75_cap1,borough,search_arm6_index3122,0.4738628313507884,0.18523296994026328
d100_delay_75_cap1,borough,search_arm6_index3123,0.4723535852615993,0.20686727599076452
d100_delay_75_cap1,borough,search_arm6_index3124,0.4772286652532895,0.18670466978961375
d100_delay_75_cap1,borough,search_arm6_index3125,0.47266903528743204,0.19264600974479448
d100_delay_75_cap1,borough,search_arm6_index3126,0.4770163410499507,0.19829962938414278
d100_delay_75_cap1,borough,search_arm6_index3127,0.4789767007026025,0.24178285615814527
d100_delay_75_cap1,borough,search_arm6_index3128,0.47524873129020817,0.19918613655436
d100_delay_75_cap1,borough,search_arm6_index3129,0.47222743970549813,0.19823659352370915
d100_delay_75_cap1,borough,search_arm6_index3130,0.4760874764950809,0.17786578522571575
d100_delay_75_cap1,borough,search_arm6_index3131,0.4900966748059406,0.22665094977303465
d100_delay_75_cap1,borough,search_arm6_index3132,0.471321530282551,0.19150966133263636
d100_delay_75_cap1,borough,search_arm6_index3133,0.47358106033651987,0.18999848083539092
d100_delay_75_cap1,borough,search_arm6_index3134,0.47604761725569134,0.19423840638303577
d100_delay_75_cap1,borough,search_arm6_index3135,0.4764653102143285,0.1922307469043907
d100_delay_75_cap1,city,search_arm7_index0,0.8261401241762815,0.8583635935136181
d100_delay_75_cap1,city,search_arm7_index1,1.0242851837059261,0.9942147774405127
d100_delay_75_cap1,city,search_arm7_index2,0.9564320748009986,1.2540922030739143
d100_delay_75_cap1,city,search_arm7_index3,1.193497452836329,1.383320759300209
d100_delay_75_cap1,city,search_arm7_index4,1.0814373681015292,1.4930877026345513
d100_delay_75_cap1,city,search_arm7_index5,0.9052639875163705,1.277674690406143
d100_delay_75_cap1,city,search_arm7_index6,1.2551930091071688,1.1215053145730598
d100_delay_75_cap1,city,search_arm7_index7,1.041895947466341,1.179252897527209
d100_delay_75_cap1,city,search_arm7_index8,1.2003619201709443,1.680965110427478
d100_delay_75_cap1,city,search_arm7_index9,0.960646688703378,1.5494463196223782
d100_delay_75_cap1,city,search_arm7_index10,0.8099408426223828,0.753876671026298
d100_delay_75_cap1,city,search_arm7_index11,1.234603246331553,1.7588186597775035
d100_delay_75_cap1,city,search_arm7_index12,1.3372997044957442,1.7203740145127084
d100_delay_75_cap1,city,search_arm7_index13,0.8746562261730818,0.8544815902526167
d100_delay_75_cap1,city,search_arm7_index14,1.0620544078617666,1.432829353624449
d100_delay_75_cap1,city,search_arm7_index15,1.2100332230313404,1.465870345521563
d100_delay_75_cap1,city,search_arm7_index16,1.0359683768293786,0.9289418699850979
d100_delay_75_cap1,city,search_arm7_index17,1.4392910137387862,2.061559017244842
d100_delay_75_cap1,city,search_arm7_index18,0.8814370773939486,1.1324455145748562
d100_delay_75_cap1,city,search_arm7_index19,1.092560658424676,1.2360711376058986
d100_delay_75_cap1,city,search_arm7_index20,1.374293062419709,1.436206703820759
d100_delay_75_cap1,city,search_arm7_index21,0.9596187251643532,1.106768125987031
d100_delay_75_cap1,city,search_arm7_index22,1.086129819130895,2.0397626706010565
d100_delay_75_cap1,city,search_arm7_index23,1.0711528660510448,1.0522415989114293
d100_delay_75_cap1,city,search_arm7_index24,1.123147811830582,1.3672761954840054
d100_delay_75_cap1,city,search_arm7_index25,1.033951641439978,1.0039983686513982
d100_delay_75_cap1,city,search_arm7_index26,0.98754945730009,1.5965997861566583
d100_delay_75_cap1,city,search_arm7_index27,1.3688245944212032,1.3423793184129502
d100_delay_75_cap1,city,search_arm7_index28,1.2994253733990824,1.7249691135133252
d100_delay_75_cap1,city,search_arm7_index29,1.0277787566727485,1.397157949580497
d100_delay_75_cap1,city,search_arm7_index30,0.9070487382564233,0.9064715194301147
d100_delay_75_cap1,city,search_arm7_index31,1.0880438163079091,1.5182260337200997
d100_delay_75_cap1,city,search_arm7_index32,1.1440079649570314,1.1419808468958623
d100_delay_75_cap1,city,search_arm7_index33,0.8175293010361517,0.9999257336831313
d100_delay_75_cap1,city,search_arm7_index34,1.026386375030975,1.417711951587676
d100_delay_75_cap1,city,search_arm7_index35,1.5208738325331603,1.905065758538056
d100_delay_75_cap1,city,search_arm7_index36,0.909826266151296,1.099706367578555
d100_delay_75_cap1,city,search_arm7_index37,1.45398203976266,2.3483665197414347
d100_delay_75_cap1,city,search_arm7_index38,0.9676289679767834,1.3900302395720567
d100_delay_75_cap1,city,search_arm7_index39,1.1602136959124414,1.4065206178211638
d100_delay_75_cap1,city,search_arm7_index40,1.2281810205957167,1.385356538043143
d100_delay_75_cap1,city,search_arm7_index41,1.2012441638434386,1.2632265698084943
d100_delay_75_cap1,city,search_arm7_index42,0.9277431772949627,1.1164077659620717
d100_delay_75_cap1,city,search_arm7_index43,0.9363848800403244,0.867140222533093
d100_delay_75_cap1,city,search_arm7_index44,1.0019498403450118,0.9484438631645996
d100_delay_75_cap1,city,search_arm7_index45,1.2025873405354521,1.4877132504650845
d100_delay_75_cap1,city,search_arm7_index46,1.0605989103741533,1.0431347530921482
d100_delay_75_cap1,city,search_arm7_index47,0.8816116311456996,1.1256594338850219
d100_delay_75_cap1,city,search_arm7_index48,1.024720986670142,1.3802860842046514
d100_delay_75_cap1,city,search_arm7_index49,0.9216586676322465,1.4840824049851085
d100_delay_75_cap1,city,search_arm7_index50,1.3710385372197493,1.5392257765808746
d100_delay_75_cap1,city,search_arm7_index51,0.9615250993425863,0.9440178965212647
d100_delay_75_cap1,city,search_arm7_index52,1.1115015062690285,1.3642262829591605
d100_delay_75_cap1,city,search_arm7_index53,1.2693129347054086,1.358648471474348
d100_delay_75_cap1,city,search_arm7_index54,0.9758514919247626,1.0245287246274957
d100_delay_75_cap1,city,search_arm7_index55,1.0849912790417546,1.273030631680726
d100_delay_75_cap1,city,search_arm7_index56,1.2301749731243536,1.2796020001849984
d100_delay_75_cap1,city,search_arm7_index57,0.8337572872719017,0.9048248244568534
d100_delay_75_cap1,city,search_arm7_index58,1.0315779817432411,1.2042755467868551
d100_delay_75_cap1,city,search_arm7_index59,1.0201940882244749,1.153198223854677
d100_delay_75_cap1,city,search_arm7_index60,0.9197291660509319,1.2817385669936041
d100_delay_75_cap1,city,search_arm7_index61,1.170306277124969,1.8605513335073225
d100_delay_75_cap1,city,search_arm7_index62,0.8735495777822315,1.2239310661683647
d100_delay_75_cap1,city,search_arm7_index63,1.4496513689339217,1.6643987437050103
d100_delay_75_cap1,city,search_arm7_index64,0.8804224864036332,1.1622602468843712
d100_delay_75_cap1,city,search_arm7_index65,0.8878872325914207,1.1180491513055535
d100_delay_75_cap1,city,search_arm7_index66,0.8210061421666663,0.8666498520143058
d100_delay_75_cap1,city,search_arm7_index67,0.8968723363581458,0.8366037994840639
d100_delay_75_cap1,city,search_arm7_index68,0.8268942627082416,0.8454922091798326
d100_delay_75_cap1,city,search_arm7_index69,0.8959668791469906,0.9007130507992597
d100_delay_75_cap1,city,search_arm7_index70,0.9618790304385373,0.980094369769746
d100_delay_75_cap1,city,search_arm7_index71,0.9660102220322213,0.987355733744426
d100_delay_75_cap1,city,search_arm7_index72,0.8310082271860362,0.8532803190021903
d100_delay_75_cap1,city,search_arm7_index73,0.9574894751742994,0.8297568615330024
d100_delay_75_cap1,city,search_arm7_index74,0.8033967135077332,1.067001967402374
d100_delay_75_cap1,city,search_arm7_index75,1.0761841313821687,1.0536145655745188
d100_delay_75_cap1,city,search_arm7_index76,1.036289619472929,0.8866150637650324
d100_delay_75_cap1,city,search_arm7_index77,0.9171697765110106,1.2506534253388066
d100_delay_75_cap1,city,search_arm7_index78,1.088479608505178,1.187767244687692
d100_delay_75_cap1,city,search_arm7_index79,0.8756808627253503,0.8225722293309836
d100_delay_75_cap1,city,search_arm7_index80,0.9498325605087642,0.9010956594358407
d100_delay_75_cap1,city,search_arm7_index81,1.0860557856003596,1.1672156214239195
d100_delay_75_cap1,city,search_arm7_index82,1.0626175299793537,1.107569596686039
d100_delay_75_cap1,city,search_arm7_index83,0.7979212685272918,0.7475798791524668
d100_delay_75_cap1,city,search_arm7_index84,0.9390757770761674,1.0316482973835273
d100_delay_75_cap1,city,search_arm7_index85,1.0783499028579084,1.0219876955097176
d100_delay_75_cap1,city,search_arm7_index86,0.8962943235522614,1.0511524832128185
d100_delay_75_cap1,city,search_arm7_index87,0.9035800369381667,0.9988976151661555
d100_delay_75_cap1,city,search_arm7_index88,0.9467674259141152,0.8513258168860598
d100_delay_75_cap1,city,search_arm7_index89,0.8103167382910925,0.7422901343879047
d100_delay_75_cap1,city,search_arm7_index90,0.8158979792969904,0.7733955036250162
d100_delay_75_cap1,city,search_arm7_index91,0.9173022745660961,1.0012250251786046
d100_delay_75_cap1,city,search_arm7_index92,0.9556420823340932,0.8955386326055426
d100_delay_75_cap1,city,search_arm7_index93,0.9206979759807706,0.983108291574833
d100_delay_75_cap1,city,search_arm7_index94,0.8618393811546227,0.8645583218116342
d100_delay_75_cap1,city,search_arm7_index95,0.8027728765735824,0.7372227286870576
d100_delay_75_cap1,city,search_arm7_index96,1.088879266826868,1.0215088550145126
d100_delay_75_cap1,city,search_arm7_index97,1.0247115548241927,0.8818565950515603
d100_delay_75_cap1,city,search_arm7_index98,0.9332925912042546,1.0152511875685875
d100_delay_75_cap1,city,search_arm7_index99,1.0315704018122496,0.8734645785982341
d100_delay_75_cap1,city,search_arm7_index100,0.9215303040849745,0.9142190983672754
d100_delay_75_cap1,city,search_arm7_index101,1.0493305892691114,1.0247640768306934
d100_delay_75_cap1,city,search_arm7_index102,0.8977180585449537,0.9627959160352999
d100_delay_75_cap1,city,search_arm7_index103,0.8359921179484638,1.0510394936313143
d100_delay_75_cap1,city,search_arm7_index104,0.972012343013196,0.8130117807740698
d100_delay_75_cap1,city,search_arm7_index105,0.9024872133078178,0.924764846074731
d100_delay_75_cap1,city,search_arm7_index106,0.8192607769203161,0.9025890094133998
d100_delay_75_cap1,city,search_arm7_index107,1.0660431096731495,0.946277154689826
d100_delay_75_cap1,city,search_arm7_index108,0.7805282985795114,0.7601439472393684
d100_delay_75_cap1,city,search_arm7_index109,1.0489839366296234,0.9528157194396814
d100_delay_75_cap1,city,search_arm7_index110,1.0192494931594083,1.0575809396163653
d100_delay_75_cap1,city,search_arm7_index111,0.9743241358299944,1.4150026749467521
d100_delay_75_cap1,city,search_arm7_index112,0.830260699559799,0.858941338180359
d100_delay_75_cap1,city,search_arm7_index113,0.9034733795569154,0.9844095788325415
